track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
69XfuvMn6utux2Qd7uSyrA,Picture (In My Brain),Trynket,24,6dWzeIsOUc6SzKKIbZlvXa,Picture (In My Brain),2019-08-31,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.594,0.618,0,-5.265,1,0.0664,0.645,0.0,0.112,0.368,149.978,202411
6suCI1pLqqvVVLLvLzjoKc,Saturday in the Park,Chicago,45,5qWGV0fd7hpdptJYI4G9Dd,Chicago IX: Chicago's Greatest Hits,1975-11-10,Soft Rock Drive,37i9dQZF1DX6TIU4D13lOY,rock,classic rock,0.679,0.601,7,-11.758,1,0.0313,0.0894,0.0,0.0617,0.668,114.388,235800
04JmxH2IpgpIeZdbYswRq1,Azzlack Harami,Milonair,0,4nwm9VAwFZhofaWrT2HYRb,AMG,2014-03-21,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.525,0.873,3,-4.006,0,0.355,0.122,0.0,0.0872,0.49,124.04,190933
1lbWbnWiEbAya5FlCzfsrq,Good Morning,Grouplove,53,6OTry12C08dF4Snq4rcE6E,Big Mess,2017-08-17,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.562,0.832,2,-5.26,1,0.0499,0.000938,2.83e-06,0.063,0.685,104.042,219560
4ih3rak54fNYhweawmNZcj,Usually,DaniLeigh,69,6gXOVnrSFM8nt1W57gQva1,My Present,2019-12-20,Girl On Fire,37i9dQZF1DX4F2k37fMTyn,r&b,hip pop,0.963,0.434,11,-8.241,0,0.263,0.037,0.0,0.0898,0.645,131.932,109173
4IWAyPf1KMq7JCyGeCjTeH,Whatever It Takes,Imagine Dragons,18,5GlPAy2PRJW06GVFhKwGTl,Evolve,2017-06-23,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.675,0.649,1,-4.953,1,0.0315,0.0429,0.0,0.128,0.537,134.955,201240
2dURQIBrw3XcHyVZlfdpC1,Two of Hearts,Stacey Q,54,71st36nPTXAgWnEaNg9AZa,Better Than Heaven,1986-08-18,80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds),1oReEujyWpQv2OX68BVPPA,latin,latin hip hop,0.852,0.523,5,-6.716,0,0.032,0.0833,0.0,0.106,0.65,130.154,237533
5WlhjJZckyKyKxxcWbTelR,So In Love,Ballin Entertainment,0,5L1xcowSxwzFUSJzvyMp48,Ultimate Freestyle Mega Mix,2008-04-20,Latin Hip Hop/Freestyle,2MYEUjX0YAI9dxrBDzoCK7,latin,latin hip hop,0.751,0.598,7,-13.437,1,0.11,0.00804,5.3e-05,0.306,0.78,129.725,129541
0mstBWuKrc5Yq89IZXDMYn,Invisible Man,The Electric Swing Circus,29,7reaCe0Mz2F943AIkXyURM,Connected / Invisible Man,2019-06-12,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0.694,0.859,5,-6.259,1,0.0654,0.00733,3.59e-05,0.352,0.719,144.003,203347
4OdhffpvG3HxDJMxYOKh97,I Ran (So Far Away),A Flock Of Seagulls,58,1hwPP3qgnV7PQrMSy6qFw8,A Flock Of Seagulls,1982-04-30,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.507,0.642,2,-12.923,1,0.0323,0.00299,0.606,0.141,0.631,146.154,308933
5BZlA4HSV36XZqnfOQOzyz,Sailor Team,Macross 82-99,40,4mk2tlpNn3mQKa6TlNNhnc,CHAM!,2015-10-21,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.831,0.758,8,-6.448,1,0.15,0.006,0.0262,0.313,0.826,122.006,163279
2NjO87HyT80fsgejd3PLYW,Dance To This (feat. Ariana Grande),Troye Sivan,74,3MYJYd73u0SatCnRVvRJ3M,Bloom,2018-08-31,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.736,0.756,11,-7.099,1,0.047,0.00632,0.00577,0.106,0.712,117.016,231847
3gNNXc7GUgKRPR15W77eDR,One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],Asaf Avidan & the Mojos,14,1HskEZDIhBHkpg5AzAL127,One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],2012-06-04,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.821,0.676,3,-6.366,0,0.0547,0.187,0.0001,0.0904,0.559,119.012,213187
60xaS8mYBKUW4VQQ666N0T,All Night (feat. Knox Fortune),Chance the Rapper,69,71QyofYesSsRMwFOTafnhB,Coloring Book,2016-05-27,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.704,0.777,2,-5.729,1,0.195,0.0358,0.0,0.151,0.392,111.921,141542
3fMKnwiByu9yfeD5ISn9Et,Like I Used To,Tinashe,64,3agSXLYruoxkcf3U6zPTN4,Like I Used To,2018-07-13,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.717,0.599,11,-6.156,1,0.115,0.571,8.99e-06,0.102,0.385,159.78,187537
0jkwXnJmXxRbrrhckWOe6f,Sayonara,Elben,34,51fUJV3fa5ZyhGymHLhSx7,Sayonara,2019-12-29,Fresh Essentials,4RFszTXlSMZFgpqIJS3754,r&b,hip pop,0.688,0.718,4,-4.029,1,0.102,0.00187,6.53e-05,0.172,0.61,80.021,166698
0K6yUnIKNsFtfIpTgGtcHm,Limelight,Rush,69,2xg7iIKoSqaDNpDbJnyCjY,Moving Pictures (2011 Remaster),1981-02-12,Classic Rock Drive,37i9dQZF1DXdOEFt9ZX0dh,rock,classic rock,0.581,0.854,1,-8.485,0,0.0428,0.00197,0.0013,0.111,0.788,131.18,259840
5R9a4t5t5O0IsznsrKPVro,Single Ladies (Put a Ring on It),Beyoncé,69,39P7VD7qlg3Z0ltq60eHp7,I AM...SASHA FIERCE,2008-11-14,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.188,0.272,193.437,193213
4q7HqgwzTAK332xEbzuBVm,Sex On The Beach - Original Mix,T-Spoon,3,0AqYdbMMsucUfiXV9mCp8O,Sex on the beach,2008-11-15,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.731,0.745,5,-7.611,1,0.0269,0.147,0.0,0.166,0.969,99.989,237293
2PpNgmrS9mAyrkRAwn6YPq,Rainbow in the Dark,Dio,60,2ivNJLSx8Rbvnsvcn01Yt3,Holy Diver,1983,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,0.512,0.947,9,-5.659,0,0.0401,0.000692,0.114,0.0283,0.612,117.461,256933
1ZAWaJppxtA3zPh1R2W2wS,Supersonic - Remastered,Oasis,54,3F7qb5AiQdWxuMgSyQ9zyg,Definitely Maybe (Remastered) [Deluxe Edition Remastered],1994-08-29,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,rock,album rock,0.362,0.91,9,-2.863,1,0.0407,6.29e-05,0.0123,0.0933,0.597,104.043,283787
37eGbhE1xVFSvcKkqGb6i1,Contra La Pared,Sean Paul,79,1bd0v6EhJjlU1UXuHQrxWQ,Contra La Pared,2019-03-14,Punto Tropical,37i9dQZF1DWZ1FUX6sM67g,latin,tropical,0.828,0.588,2,-7.14,1,0.118,0.0156,0.0,0.124,0.598,94.052,224681
6LISuoA3ejKIjbfgFdVYoe,G+O,WHYLO,29,4tLFroH0gNLVZalcRd8F24,G+O,2019-02-15,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.594,0.592,6,-9.123,1,0.0778,0.0871,1.85e-06,0.12,0.358,170.12,160941
395C2pn0PdOYPzM4B1jLoO,Sex on Fire,Kings of Leon,12,3zcaaeSOpOZJyxoQF9rPXU,Sex on Fire,2008-08-11,Classic Rock,5BygwTQ3OrbiwVsQhXFHMz,rock,classic rock,0.544,0.903,9,-5.651,1,0.0545,0.00166,0.00632,0.1,0.432,153.629,204587
72XViAl7vmQCa8liuVZjtg,Losing Myself,Cesqeaux,43,2SsUfQzJYHbnnPYlcvGWEM,Losing Myself,2019-04-12,Epic Bass Drops | Best House Mixes,4IS7o1utOzhimFEFnj9gmu,edm,progressive electro house,0.474,0.708,1,-4.494,1,0.168,0.0496,4.43e-05,0.0986,0.328,149.857,156800
1OE32eQVokm7LP3Z5UfABK,Baile Sanka,Freddy Moreira,27,5MrV1suzOJOFbY00INukbf,Caribbean Roots Reloaded (Vol.1),2016-12-21,Latin Village 2019,3JcJCsvBnRsA6oc7eUYDSB,latin,latin hip hop,0.847,0.982,11,-5.521,0,0.111,0.00128,0.7,0.293,0.799,104.946,132595
67ipsEiJjlqk8H2eybkl83,Partouze,Steve Angello & Sebastian Ingrosso,0,1bbx26lcSuJeN79fXVWWiv,The Grand,2009-03-23,Electro/Progressive/Club House,1HtnPDj2V126xB9tJP786P,edm,progressive electro house,0.87,0.901,2,-7.803,0,0.285,0.191,0.693,0.761,0.816,128.13,129347
7rFxvKtiIeCfjmn1uKxmI9,Fantasía,Ozuna,60,775eFQvNa0qKHpZa4W0eL2,Fantasía,2019-11-28,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.692,0.727,2,-5.586,1,0.094,0.208,0.000138,0.0995,0.786,180.079,175187
6YLJCOynR32U4YXtsvzTdC,Mi Cama Huele a Ti,"Tito ""El Bambino""",63,2Tk5xePb7dAG5wnyQgXAP0,El Patrón,2009-03-03,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,0.738,0.85,7,-5.818,0,0.0403,0.0775,0.0,0.162,0.678,94.999,225573
5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,"Tyler, The Creator",84,5zi7WsKlIiUXv09tbGLKsE,IGOR,2019-05-17,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067
0zalvf0K8iR2IV0DnFciqR,Shaka Zulu,Yung Felix,1,7GGQ3HEzt8w8wVgkrVBhii,Shaka Zulu,2017-07-28,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,1d0fonZHpN4LYHTKbmNRbm,latin,latin hip hop,0.93,0.754,6,-4.738,0,0.0596,0.0811,0.435,0.0619,0.604,125.015,155553
4BUOfv1BDuFVcXIhjwDDxb,Holiday,Scorpions,4,1RF9unDmj4qfkZXdN0bEVY,Lovedrive (50th Anniversary Deluxe Edition),1979-02-25,This Is Scorpions,37i9dQZF1DWViGKI2U5P2K,rock,hard rock,0.429,0.43,2,-8.658,0,0.031,0.349,0.0129,0.241,0.29,118.039,391360
2hjQWuAy9fsSykGerWU8Wi,"Burning Heart - From ""Rocky IV"" Soundtrack",Survivor,50,0SPJ2DOCEtX6l3MkLA2fbQ,The Essential Survivor,2014-10-24,Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits,0y8MUle9Lf8VDNjPsskzJB,rock,hard rock,0.653,0.635,9,-8.944,0,0.0284,0.287,1.69e-05,0.0372,0.643,98.142,230413
1ToNAInnklKFv4MnKZcpJz,Erase Me - Main,Kid Cudi,1,07M8c3bwdVAYuGxiHRUWlS,Erase Me,2010-01-01,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.684,0.642,9,-5.154,1,0.117,0.0553,0.0,0.109,0.84,186.057,192840
6H4EbYO8f2Tc0ijzJ0tqZm,Summer Of '69,Bryan Adams,1,4cJi2jbJOy2TBYt7F46lcb,Anthology (set - UK),2005-01-01,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.505,0.876,2,-4.867,1,0.0415,0.0148,0.0,0.118,0.718,138.862,215907
3tRv4ZYZimrL27flnjgeR6,Every You Every Me,Placebo,66,2cDDG5rnwEgjNL8Q0cO9Zd,Without You I'm Nothing,1998-10-12,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.478,0.923,10,-7.547,1,0.0569,2.7e-05,0.719,0.325,0.165,133.134,213800
2P4OICZRVAQcYAV2JReRfj,Waiting For Love,Avicii,78,7dqftJ3kas6D0VAdmt3k3V,Stories,2015-10-02,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,230613
4HXmYG1IR5xduvxTnr7fAp,The Way I Do,Bishop Briggs,60,3mN4QrBX6pOg0LcdhzT5Bi,Bishop Briggs,2017-04-14,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,0.331,0.607,0,-4.786,1,0.0676,0.0812,1.59e-05,0.23,0.118,158.737,243213
2VjXGuPVVxyhMgER3Uz2Fe,Ex-Factor,Ms. Lauryn Hill,67,1BZoqf8Zje5nGdwZhOjAtD,The Miseducation of Lauryn Hill,1998-08-25,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,0.593,0.619,3,-9.003,0,0.0976,0.118,0.0,0.484,0.668,80.02,326533
6iZtDWu3FTuxu7AprIqA3Y,Hocus Pocus - Extended Version,Focus,49,3oUXNITVgUpdN2cUwH3hmS,Moving Waves,1971,Progressive Rock / Metal - Rock /Metal  Progresivo,7GhTpb4eOp6403Bmgqz3db,rock,album rock,0.267,0.722,2,-7.344,1,0.102,0.00596,0.893,0.35,0.347,184.093,402560
0thyWOAQnRjrk46kUK2FZu,Underwater Soul,Tree60,43,2SnIHpM5wWPHgtl06ECu1D,Fields,2018-07-16,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.818,0.51,5,-9.173,1,0.106,0.181,0.716,0.101,0.592,92.045,130435
1RRKcmND9EIJhhGYJwInBK,Rey Ticuz,Don Kalavera,33,51GFld6cAPdL60uw9CT18M,Rey Ticuz,2019-08-16,Arena Hip-Hop,37i9dQZF1DWVFZbCNivv6B,rap,hip hop,0.683,0.732,7,-5.809,1,0.0585,0.67,0.000498,0.0782,0.371,131.012,241748
5BxVRqpZi6tIhAap1ZjzVD,Elevate,St. Lucia,52,7fbye8EAeiLsiKAe2upMEh,When The Night,2013-10-04,Indie Poptimism!,4hKPJNFIhdAg4pAksn78FJ,pop,indie poptimism,0.541,0.982,2,-4.908,1,0.107,0.00767,0.000765,0.291,0.722,104.03,308360
4SWUAEniXOiGiwXYPAEiLV,Manifest ( The Foundation),Lisa McClendon,0,07ZnP86YwWsDHInUa9WCUf,Reality,2009-04-28,Gospel Neo Soul,2wP2UAYC4Nqb6oUXkMJlAz,r&b,neo soul,0.502,0.646,6,-7.357,0,0.0579,0.164,3.08e-05,0.146,0.413,143.982,336736
69l0Dyhy2pprXgZ5YX4rAf,Karma.,Tunebased,31,2tVwnoC7uOCg1x6ncuVWwU,Karma.,2019-10-18,Tastemakers Ball  -  EDM - POP and FUN,67cpuBAXjwibm3LG333Oaq,edm,pop edm,0.645,0.748,1,-7.999,0,0.0357,0.00362,0.00181,0.254,0.0788,124.92,228495
0NBHHa8wwwmBnn3aAzX5wJ,Summer Rain,Carl Thomas,52,5fjNNSyiwXoOQMCW4dLjJ2,Emotional,2000-04-18,Neo-Soul / Soulful R&B,4F3xAxHxeBwXhK6k6GPnrW,r&b,neo soul,0.667,0.627,6,-10.488,0,0.0654,0.0972,5.19e-05,0.111,0.784,186.081,232560
3Q7kjtIFCyZX0X9Dwk4gTQ,Booyah 2018 Remixes (feat. We Are Loud & Sonny Wilson) - Breathe Carolina Remix,Showtek,57,7F0weWjQGLfXU5y7gnAxgh,Booyah 2018 Remixes (feat. We Are Loud & Sonny Wilson),2018-11-02,Alex Workout,7fRlDx99wBg6i45OCvxwKY,edm,progressive electro house,0.564,0.963,3,-1.501,0,0.0549,0.00925,0.00258,0.351,0.594,128.011,229219
37clf85ZAJGszhC15NxskJ,Maker Of Love,Boney James,0,7s4hE1NyyqA6GbPQr0bfkx,Maker Of Love,2013-01-01,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.418,0.643,4,-9.029,0,0.229,0.156,1.12e-05,0.0804,0.397,73.141,228747
1UO1yyMxEAYmYYQgIQJKMm,"Alright - 7"" House Mix With Rap",Janet Jackson,0,72AKESbPVJH2P2lq7i1owF,Number Ones,2009-01-01,New Jack Swing,4nX6BscFtR1CozSCfv2cuR,r&b,new jack swing,0.715,0.833,1,-6.041,1,0.0357,0.0058,0.0516,0.0661,0.605,111.786,298800
4XoP1AkbOurU9CeZ2rMEz2,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,16,1E1eyI5uGllppJZCxNoF9w,LONG.LIVE.A$AP (Deluxe Version),2013-01-11,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.869,0.687,1,-6.816,1,0.263,0.0208,1e-06,0.114,0.668,96.006,233787
4BDb93hwHyVwWbci7CzeDE,We Were Rock and Roll,Janelle Monáe,38,3bnHtSmmsgJiG82hGCmsq9,The Electric Lady,2013-09-06,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.651,0.769,10,-8.652,0,0.0284,0.012,9.66e-05,0.102,0.8,129.988,259467
5huOzlgCK7PsMSG4TFBvKY,Two High,Moon Taxi,61,5XE34NOdsk2pkDEDd2Niuj,Let The Record Play,2018-01-19,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,0.68,0.735,11,-5.553,0,0.0482,0.0505,0.00132,0.109,0.523,106.994,213120
3DamFFqW32WihKkTVlwTYQ,Fireflies,Owl City,78,3vf65wfk1EEjVhy6BjENsS,Ocean Eyes,2009-01-01,post teen pop,2ltt5ouiEO301o2jbxn30d,pop,post-teen pop,0.513,0.661,3,-6.8,1,0.0439,0.0274,0.0,0.118,0.461,180.118,228347
5KNL7fdDr1ouo3fg9WrnI7,About You,Crowd,28,4el6l1jjBZKbHCJgBHky74,About You,2019-11-08,Big Room Beast,3PNyCpkY7NAXyhopBpj7vc,edm,big room,0.511,0.933,11,-2.478,0,0.046,0.0652,2.05e-05,0.399,0.349,149.908,179200
6bxqVA0hflgfiVxdBcs7KY,Runnin' Down A Dream,Tom Petty and the Heartbreakers,2,1jdLbCgZFGrJV5HFwPJIKJ,Anthology: Through The Years,2000-10-31,Blues Rock,56dbowk1V5ycS5jW7DSvi5,rock,classic rock,0.438,0.966,9,-6.103,1,0.0445,0.000442,0.463,0.691,0.713,169.798,262693
7aqyhk7vORlgJb8TFcPTtU,Next Man,Lucius P. Thundercat,33,7ptCLKxeSgUxxw0mFhbRsT,Next Man,2020-01-08,Fresh Essentials,4RFszTXlSMZFgpqIJS3754,r&b,hip pop,0.68,0.685,6,-5.457,0,0.0482,0.546,0.0,0.134,0.609,130.059,180923
4Yk3S2fj55EIP6GaFjghSn,Vamos Pa' La Calle,Bad Bunny,3,5owrxPexV44PKKOBhhI3Al,Vamos Pa' La Calle,2018-08-21,Trap 2020 🔥,37DFLy7lqF3qiR99Ss2ZGR,rap,trap,0.728,0.877,6,-3.552,0,0.176,0.544,0.0,0.316,0.78,88.024,207480
4NMtuxWfOPR6yNjAX0AWrR,Keep On Movin',Soul II Soul,41,5VxTLm2IZsDQn3r9eX1qfa,Club Classics Vol. One,1995-05-18,New Jack Swing,4nX6BscFtR1CozSCfv2cuR,r&b,new jack swing,0.678,0.47,6,-13.017,0,0.0594,0.0305,0.000283,0.0635,0.686,93.144,362600
6t44iU80A0h8WQ7vc4OoRj,Fake Happy,Paramore,64,1c9Sx7XdXuMptGyfCB6hHs,After Laughter,2017-05-12,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,r&b,hip pop,0.734,0.626,7,-5.685,1,0.0458,0.076,6.54e-06,0.168,0.44,98.559,235707
0bcmVfGI69duX7Vy5F8Kta,More Of Your Love,Justin Mylo,41,0jg1glVlEN5ZWYfC1eLy3m,More Of Your Love,2019-08-16,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.588,0.869,11,-7.516,0,0.0589,0.00415,0.752,0.696,0.225,128.028,213984
5AJgjETGRZMlONKiKzYCUy,Perfect - Mike Perry Remix,Ed Sheeran,46,3ZQ5TYGh6ei3IDnQ3GscGh,Perfect (Mike Perry Remix),2017-11-10,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,0.732,0.756,5,-4.309,0,0.0324,0.26,0.0,0.13,0.343,113.98,221333
4huh5oqBz9RkgpzAkyuEAs,I'm Not Sorry,Hardwell,34,4LNq2mMRI63zl6qzML1JHO,I'm Not Sorry,2019-03-08,Cardio,37i9dQZF1DWSJHnPb1f0X3,pop,dance pop,0.65,0.819,4,-3.811,1,0.0551,0.117,0.0,0.0772,0.351,128.09,186094
75FpbthrwQmzHlBJLuGdC7,Call You Mine - Keanu Silva Remix,The Chainsmokers,60,1nqYsOef1yKKuGOVchbsk6,Call You Mine - The Remixes,2019-07-19,Pop Remix,37i9dQZF1DXcZDD7cfEKhW,pop,dance pop,0.718,0.93,7,-3.778,1,0.102,0.0287,9.43e-06,0.204,0.277,121.956,169093
1OBStOuPlnIV9qOjol8Mr5,I'm so into You - Radio Remix/With Rap,SWV,0,32R5YeskVRJQOJga4UWgEG,"New Jack Swing, Vol. 2",2005-03-21,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.851,0.599,10,-8.503,0,0.163,0.0418,0.000113,0.22,0.667,99.347,254867
4Li2WHPkuyCdtmokzW2007,Ni**as In Paris,JAY-Z,77,2P2Xwvh2xWXIZ1OWY9S9o5,Watch The Throne (Deluxe),2011-08-08,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.788,0.859,1,-5.542,1,0.315,0.127,0.0,0.348,0.769,140.027,219333
5hRVBXMn6TFyOncZTYl7ej,On My Side,Hounded,5,5PCo30Irlzv3HTIZYae18C,On My Side (feat. Savoi),2017-05-05,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.668,0.612,8,-6.664,1,0.0598,0.501,0.000111,0.116,0.492,115.006,184152
4VaautwnWDkePRnzcDhAYY,Heaven's On The Other Side,Curtis Harding,40,7BlqkOOBcVqUwLEhC0Rxq6,Soul Power,2015-01-19,NEO FUNK AND SOUL,2WbTrS5D0V2TW6DiDkJBru,r&b,neo soul,0.673,0.491,0,-10.744,1,0.0278,0.00018,0.0025,0.136,0.331,115.29,239453
0aY9d4Kgyv6mzWTW5gNzSO,Too Late,NIMMO,17,3JQFFjlpizappD4BplZSzp,Too Late,2018-03-08,POPTIMISM,6lWMi4lPiiPwDqn8ZpeyAY,pop,indie poptimism,0.713,0.771,8,-8.415,0,0.167,0.187,3.08e-05,0.0876,0.447,120.044,324569
4s0o8TJHfX9LLHa0umnOzT,Sunshine (feat. Lea) - Explicit Album Version,Lil' Flip,60,548NoYLgqSBDTNIYvlpDu5,U Gotta Feel Me,2004-03-30,Hip-Hop Drive,37i9dQZF1DWUFmyho2wkQU,rap,hip hop,0.814,0.387,0,-9.867,1,0.0945,0.0248,0.0,0.131,0.792,93.961,225173
09JODSGxZqEhyoD0OX23Bs,Big & Loud,Nick Nolan,9,1TUbzlJUloWqfPpZYgr0zF,Garage Blues 3,2014-09-24,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.357,0.872,9,-6.146,1,0.0672,0.00645,0.0227,0.695,0.691,185.185,164811
4HCsKNye8SYImpwXnurwmN,Prrrum - Remix,Cosculluela,0,4lAJ5MS5BlXfyC03rii98I,The Ones,2015-09-25,Los Cangri,2hTs6GuPwhmg4ApNqxWXLE,latin,latin hip hop,0.857,0.772,1,-3.076,1,0.291,0.167,0.0,0.0721,0.727,90.034,253600
22isxqWRKLhywRJYM6B0Wr,One Life - Original Mix,Sunnery James & Ryan Marciano,0,5xdeUmaMNAnOky9AIoinND,One Life,2014-05-05,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.74,0.74,0,-4.44,1,0.0507,0.00489,0.822,0.0963,0.281,128.003,333282
72MNORxPoYqbnaEKJArZod,Cut to the Chase,Roman Müller,41,4FfXfTCFF0zbkAfs5rZ5Ox,Cut to the Chase,2019-08-30,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.772,0.633,11,-6.231,1,0.0358,0.285,0.0,0.297,0.63,98.091,153673
7jULmqRvuEsvu6OkWkjBgl,Beggin - Pilooski Re-edit,Frankie Valli & The Four Seasons,35,2LoJQkxPoS77boJsVBKVU8,Beggin [Pilooski Re-edit] (DMD 1 track),2007-06-25,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,rock,album rock,0.596,0.726,9,-4.746,0,0.0333,0.0347,1.05e-05,0.0844,0.367,130.063,332613
5Dzz3fYAlIwK8vTUmJNAwN,Sexo Seguro,"Franco ""El Gorilla""",39,4tDK8RcHWn3xS7r3vDQYJF,Sexo Seguro,2009-01-01,REGGAETON VIEJO,31hG19URdBvLEpQWKFYfdD,latin,reggaeton,0.744,0.88,4,-6.314,0,0.117,0.0817,0.0,0.101,0.566,97.017,218413
4YJHaGo3uS2LqLjNz0ubTQ,Don't Know What It Means,Tedeschi Trucks Band,1,29tthg90E961DbWkEFdecC,Let Me Get By,2016-01-29,Blues Rock,56dbowk1V5ycS5jW7DSvi5,rock,classic rock,0.644,0.623,11,-9.209,0,0.0358,0.409,0.015,0.378,0.777,91.661,358253
7MCgEv2ovQuxfijz2WZ4kH,Feels Like Home - Radio Edit,The Him,54,1kGvpxO6wQ0OtR5RJ9FYa1,Feels Like Home,2016-05-06,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.65,0.827,8,-3.792,1,0.0926,0.0265,5.88e-05,0.166,0.498,122.057,184918
4cxvludVmQxryrnx1m9FqL,My Shot,Lin-Manuel Miranda,69,1kCHru7uhxBUdzkm4gzRQc,Hamilton (Original Broadway Cast Recording),2015-09-25,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,0.829,0.649,8,-6.764,1,0.317,0.15,0.0,0.0904,0.569,90.936,333154
7hJCwbaLSp0cDraXG91oAW,Over That,Emily Vaughn,44,3AIHxvVK8pt0iv2rgAFT7f,Over That,2017-10-27,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.805,0.429,6,-7.398,1,0.0512,0.222,2.2e-06,0.365,0.553,107.009,205371
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,86,7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000
4gKfuzqb1o1uAXr2xCMSQ7,tonite,LCD Soundsystem,0,0UFvFM0II2D0971y9r1WjJ,tonite,2017-08-16,Electropop And Play,7p30DzTAgW6OhspSXHTI88,pop,electropop,0.767,0.787,2,-8.28,1,0.0566,0.0678,0.00509,0.43,0.839,121.102,347347
